actual,proposed
0.04266795888543129,0.0
0.046361152082681656,0.0
0.05438121780753136,0.0
0.053593069314956665,0.0
0.052839506417512894,0.0
0.043401509523391724,0.0
0.04719298705458641,0.0
0.04659029096364975,0.0
0.041655588895082474,0.04801209643483162
0.036807265132665634,0.04542887583374977
0.03640059754252434,0.04521428793668747
0.03165353089570999,0.042407188564538956
0.03134380280971527,0.04215136542916298
0.03540758043527603,0.04454905539751053
0.04378392547369003,0.04917694628238678
0.04769621789455414,0.05122919753193855
0.0554053820669651,0.055615607649087906
0.05920568108558655,0.05770847573876381
0.06297221034765244,0.0596185065805912
0.06670669466257095,0.06199909746646881
0.0616927295923233,0.0588863380253315
0.05677075311541557,0.05620316043496132
0.060654863715171814,0.058187343180179596
0.05578434467315674,0.055370308458805084
0.055358897894620895,0.05513568967580795
0.0549553744494915,0.05488082766532898
0.06329099088907242,0.059572938829660416
0.05408996343612671,0.05416640266776085
0.05375276505947113,0.05395306646823883
0.0534340925514698,0.05402488261461258
0.05749226361513138,0.055971063673496246
0.052789106965065,0.05334284529089928
0.04816555976867676,0.05066215991973877
0.04797716066241264,0.050647929310798645
0.04780113697052002,0.05039634183049202
0.04327797889709473,0.04783831536769867
0.034467991441488266,0.04281599447131157
0.030145686119794846,0.04035811498761177
0.025985341519117355,0.04039876163005829
0.021785443648695946,0.03554697334766388
0.013283771462738514,0.030773183330893517
0.00925652589648962,0.02847282961010933
0.0052782511338591576,0.02628452517092228
0.0,0.017067676410079002
0.0,0.019844496622681618
0.0,0.020158179104328156
0.0,0.015558135695755482
0.0,0.013575353659689426
0.0,0.013889385387301445
0.0,0.014562685042619705
0.0,0.009675928391516209
0.0,0.007542895153164864
0.0,0.010668226517736912
0.0,0.013684337958693504
0.0,0.018651073798537254
0.0,0.021479690447449684
0.0,0.0242270827293396
0.0,0.021771343424916267
0.0,0.024560093879699707
0.0,0.02707342430949211
0.0,0.027190309017896652
0.0,0.029753103852272034
0.0,0.02980373054742813
0.00434583704918623,0.03231668844819069
0.004371361341327429,0.032325319945812225
3.77257056243252e-05,0.02987656369805336
0.00012338938540779054,0.029933517798781395
0.004565218463540077,0.03243084251880646
0.0045848689042031765,0.03243659436702728
0.004604618065059185,0.032442253082990646
0.008983494713902473,0.03493120148777962
0.00022497728059533983,0.029961802065372467
0.0,0.02753343991935253
0.0,0.027653221040964127
0.0006255486514419317,0.030162423849105835
0.005121865775436163,0.03270429000258446
0.013844513334333897,0.03765852749347687
0.026806458830833435,0.04488702490925789
0.03959300369024277,0.05218725651502609
0.0522129125893116,0.05910288169980049
0.055955447256565094,0.06124327331781387
0.068384550511837,0.06813294440507889
0.07194569706916809,0.0702383741736412
0.07548440247774124,0.07208622246980667
0.07900197058916092,0.0737181007862091
0.08685865998268127,0.07835129648447037
0.09027684479951859,0.08006652444601059
0.10239865630865097,0.08697737008333206
0.10566780716180801,0.08882280439138412
0.10457056760787964,0.08794455975294113
0.10788610577583313,0.08964470028877258
0.11555157601833344,0.09389233589172363
0.11443102359771729,0.09293553978204727
0.1177254244685173,0.09497737884521484
0.12101320922374725,0.09656747430562973
0.1199360117316246,0.09597192704677582
0.1189139261841774,0.09526396542787552
0.11794482916593552,0.09435941278934479
0.11266764253377914,0.09150189161300659
0.11185886710882187,0.09095631539821625
0.11109444499015808,0.09019189327955246
0.11037267744541168,0.08972463011741638
0.1053328812122345,0.08693480491638184
0.1003929004073143,0.08394355326890945
0.09990750998258591,0.08372088521718979
0.09073549509048462,0.07828935235738754
0.08607277274131775,0.07550672441720963
0.09021172672510147,0.0779787078499794
0.08995082974433899,0.07758279144763947
0.0897115096449852,0.07749438285827637
0.08949293196201324,0.0771985724568367
0.084935262799263,0.07459711283445358
0.0804571658372879,0.07192302495241165
0.076055146753788,0.069431833922863
0.05874837189912796,0.059546131640672684
0.04595768824219704,0.052161507308483124
0.028987040743231773,0.04265807196497917
0.016605980694293976,0.035739265382289886
0.004385244566947222,0.028728201985359192
0.0,0.01962040737271309
0.0,0.01262449286878109
0.0,0.006664186716079712
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.040107447654008865,0.0
0.04347170516848564,0.0
0.051174573600292206,0.0
0.054438818246126175,0.0
0.057687774300575256,0.0
0.06092207878828049,0.0
0.06850249320268631,0.0
0.08472823351621628,0.0
0.09204565733671188,0.0
0.09930337220430374,0.0
0.10214514285326004,0.0
0.11371111869812012,0.0
0.12080435454845428,0.0
0.12349052727222443,0.09766653180122375
0.12619176506996155,0.09918911010026932
0.12454888224601746,0.09843005985021591
0.12733981013298035,0.09948113560676575
0.13014298677444458,0.10003774613142014
0.13295802474021912,0.10329107940196991
0.13142582774162292,0.10166876763105392
0.12560679018497467,0.09773289412260056
0.11991753429174423,0.09503255784511566
0.11435303092002869,0.09125814586877823
0.11326633393764496,0.09096366912126541
0.10787437111139297,0.08732068538665771
0.09823545813560486,0.08198757469654083
0.08876428008079529,0.07678093761205673
0.07945390045642853,0.07112699002027512
0.06552409380674362,0.06326773017644882
0.05223998799920082,0.05570858716964722
0.043511372059583664,0.05074009299278259
0.034910351037979126,0.045861177146434784
0.030790193006396294,0.043494775891304016
0.013649213127791882,0.033894654363393784
0.0011017514625564218,0.02660401538014412
0.0,0.0223102867603302
0.0,0.015264241024851799
0.0,0.013368685729801655
0.0,0.0016825207276269794
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.025617700070142746,0.0
0.03356402739882469,0.0
0.041419316083192825,0.0
0.049188654869794846,0.0
0.056875843554735184,0.0
0.06012548878788948,0.0
0.06772065907716751,0.0
0.07524251192808151,0.0
0.08269472420215607,0.0
0.09008045494556427,0.0
0.09740385413169861,0.0
0.10030877590179443,0.0
0.10321778059005737,0.0
0.10177211463451385,0.0855720266699791
0.10475011169910431,0.08727308362722397
0.10773059725761414,0.0887768417596817
0.10635451227426529,0.08786486089229584
0.10940064489841461,0.08967655152082443
0.10808811336755753,0.08860669285058975
0.10683674365282059,0.08789113163948059
0.11000321805477142,0.08951728790998459
0.11632522940635681,0.0928337499499321
0.11833737045526505,0.09316755086183548
0.11283013969659805,0.09128393232822418
0.10743949562311172,0.08740676939487457
0.10216087847948074,0.08434569835662842
0.08762233704328537,0.07562126219272614
0.07835110276937485,0.07083915919065475
0.06923138350248337,0.06547898054122925
0.06025686860084534,0.0602664016187191
0.05142148584127426,0.05527736246585846
0.042799390852451324,0.050331369042396545
0.03858470916748047,0.047928862273693085
0.030071387067437172,0.04310107231140137
0.021676471456885338,0.03838753700256348
0.005218602251261473,0.02903420850634575
0.0015052618691697717,0.027045724913477898
0.0,0.022231193259358406
0.0,0.017988847568631172
0.0,0.013673476874828339
0.0,0.009422923438251019
0.0,0.002359349513426423
0.0,0.0006362280691973865
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.10440243035554886
0.0,0.10728644579648972
0.0,0.10831723362207413
0.0,0.11829362064599991
0.0,0.12181390821933746
0.0,0.1269015073776245
0.23862306773662567,0.13062846660614014
0.2394760400056839,0.12869074940681458
0.24487018585205078,0.13393671810626984
0.25038009881973267,0.13397492468357086
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
0.0,0.0
